id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating
19391276,Welcome to Yorkshire Brewery!,94694933,Tam,,Yarra,-37.80546,144.98606,Entire home/apt,125,2,49,29/03/19,2.29,5,52,100
19393817,Big and lovely house in Wantirna South,94451762,Leo,,Knox,-37.87801,145.23993,Entire home/apt,248,1,20,05/01/19,1.12,3,92,92
19393907,"StKilda beach comfy dble - near park, pubs & city",9933203,Wanda,,Port Phillip,-37.85907,144.97686,Private room,52,2,28,07/05/18,1.3,1,0,95
19394112,CBD Edge - Dreamy Converted Warehouse. Pvt Bath.,135965638,Teresa,,Melbourne,-37.80901,144.94473,Private room,138,2,14,11/03/18,0.64,1,89,100
19394655,Need a short-term home in Brunswick?,52387190,Brodie,,Moreland,-37.76789,144.97365,Private room,49,40,3,08/08/17,0.14,1,0,91
19396181,"Great St Kilda house with yard, 1 king and 1 queen",28033823,Matt,,Port Phillip,-37.86608,144.98345,Entire home/apt,175,5,0,,,2,0,91
19396183,Large Room in Thornbury,22284542,Omar,,Darebin,-37.75537,145.00391,Private room,25,1,0,,,1,0,88
19399598,Unparalleled Richmond terrace apartment,65161877,Dimitri,,Yarra,-37.83226,144.99803,Entire home/apt,149,2,26,20/10/18,1.21,1,0,97
19403000,Holiday accomodation- 7 mins walk to Monash uni,71369814,Ling,,Monash,-37.91736,145.12566,Private room,45,2,2,07/07/18,0.2,2,0,92
19403139,"Bright new Fitzroy pad - near the city, MCG, parks",3150004,Richard,,Yarra,-37.80773,144.98141,Entire home/apt,96,3,46,01/04/19,2.37,1,103,100
19412671,Domi Rentals - The Carlisle Apartments,45356831,Domi,,Port Phillip,-37.87177,144.99615,Entire home/apt,250,14,9,31/12/18,0.49,42,342,94
19413523,Domi Rentals - The Carlisle Apartments,45356831,Domi,,Port Phillip,-37.8717,144.99734,Entire home/apt,241,14,9,29/01/19,0.43,42,334,97
19413762,Domi Rentals - The Carlisle Apartments,45356831,Domi,,Port Phillip,-37.87332,144.99797,Entire home/apt,159,14,12,18/03/19,0.56,42,342,84
19415776,"Contemporary BR 14ms to Airport, 19mns to CBD+WIFI",103417208,Vee,,Brimbank,-37.75743,144.79099,Private room,39,2,12,28/04/18,0.62,2,90,92
19415890,Home away from home,5711481,Jessica,,Hobsons Bay,-37.82623,144.87047,Entire home/apt,75,3,27,27/01/19,1.39,1,148,100
19416385,Cozy Private room in kew,55622812,Marlene,,Boroondara,-37.79139,145.06512,Private room,37,1,4,19/02/19,0.42,3,316,100
19417711,A masteroom with ensuite in Melbourne 4室别墅中的独立主卧,46692054,Xueting,,Whitehorse,-37.84764,145.20357,Private room,42,2,50,23/03/19,2.29,1,50,97
19418115,Fabulous location! Cozy Apartment! Very secure!,83299822,Macca,,Maribyrnong,-37.81779,144.89426,Entire home/apt,91,3,0,,,1,0,92
19418152,Elite house,136147726,Arthur,,Manningham,-37.78312,145.10689,Private room,200,1,0,,,1,0,92
19418656,Full House close to transport short term,83880455,Daniel,,Monash,-37.8821,145.09822,Entire home/apt,250,1,5,15/03/19,0.29,1,363,99
19420298,Bedroom 2: West Melbourne Terrace,123672684,Beth,,Melbourne,-37.80855,144.9443,Private room,25,2,20,17/03/19,1.19,3,0,100
19421613,Beautifully Furnished and Prized St Kilda Location,20755932,Audrey,,Port Phillip,-37.85969,144.98514,Entire home/apt,84,3,8,01/04/19,0.38,1,295,100
19422209,Private room for a couple close to Melbourne CBD,93559208,Luis,,Port Phillip,-37.83317,144.97019,Private room,100,1,0,,,1,0,97
19423226,Absolute Waterfront Apartment + Free Parking,31256714,Yau,,Melbourne,-37.8212,144.94333,Entire home/apt,220,1,18,27/02/18,0.92,2,0,100
19425068,"Beautiful home,cozy great location",16041299,Mel,,Hobsons Bay,-37.83378,144.87862,Entire home/apt,200,1,28,23/02/19,1.41,2,98,93
19425556,Modern CBD Apartment with Rooftop Lounge!,39368415,Matthew,,Melbourne,-37.81002,144.96204,Private room,70,2,0,,,1,0,92
19429450,Treetop Home,102592080,Marina,,Maribyrnong,-37.77239,144.89298,Entire home/apt,220,3,67,13/03/19,3.25,2,269,100
19437231,"Luxurious home with a Jacuzzi, Gym, Outdoor Cinema",5545867,Gigi,,Moreland,-37.7768,144.97654,Entire home/apt,135,1,1,23/07/17,0.05,1,0,97
19437914,Botanical Oasis in the Heart of St Kilda,136278573,Milena,,Port Phillip,-37.86668,144.98692,Entire home/apt,141,1,30,09/03/19,1.42,1,3,90
19438511,Stylish Apartment near Hampton Beach and Shops,760849,Boutique Stays Accommodation Group,,Bayside,-37.93982,144.99988,Entire home/apt,355,5,1,19/03/19,1,56,1,100
19438579,Millionare Views in Melbourne's Heart,24748462,Praful,,Melbourne,-37.82397,144.96164,Private room,115,2,1,11/03/18,0.08,1,364,98
19438857,Swim in a Solar Heated Pool at a Luxury Home,17634490,Kim,,Bayside,-37.93648,145.01359,Entire home/apt,599,2,49,19/03/19,2.63,5,284,100
19439467,Share house with 3 bed room,136294494,Dtuu,,Greater Dandenong,-37.98301,145.20437,Private room,35,60,0,,,1,83,97
19439686,2BEDS Melbourne Central|Crown Casino|Colin|S Cross,13512177,Jas,,Melbourne,-37.82143,144.95691,Entire home/apt,138,2,9,21/01/19,0.68,6,163,92
19439750,"CBD New Apt Melbourne Central, Collins, Crown, etc",13512177,Jas,,Melbourne,-37.82164,144.95584,Entire home/apt,138,2,29,04/02/19,1.42,6,163,100
19441751,Modern Japanese Style House,136320241,Ivy,,Wyndham,-37.84288,144.74075,Entire home/apt,110,1,0,,,1,0,80
19443333,"We speak Japanese, English and Melbourne!",110550543,Yukiko,,Moreland,-37.75708,144.96543,Entire home/apt,83,3,44,18/03/19,2.21,1,346,92
19444419,Home away from home in Northcote,7684819,Hannah,,Darebin,-37.76225,145.00135,Entire home/apt,96,2,42,18/03/19,2,1,250,80
19446197,"GLEN WAVERLEY三房分租或整租160元/周起或每天60元起短租,包BILL和无限量上网｡｡",69711515,Haiyin,,Monash,-37.88034,145.18075,Private room,61,1,0,,,1,158,60
19446932,Private room in Southbank (very close CBD),34939966,Robin,,Melbourne,-37.82552,144.96096,Private room,55,2,5,11/09/18,0.23,2,0,89
19446938,Simple and spacious private double room Hawthorn,136357409,Hung,,Boroondara,-37.8291,145.03533,Private room,30,2,2,18/07/17,0.09,1,0,92
19448124,The Chestnut House.,72012534,Jay,,Yarra Ranges,-37.87001,145.40248,Entire home/apt,139,2,76,20/03/19,4.32,1,252,99
19449871,Garden House Highett,5869866,Claire  - Beau Bay Houses Owner/Ope,,Kingston,-37.95724,145.05615,Entire home/apt,298,14,0,,,5,179,92
19455563,Relaxed and clean house,63405705,Dariush,,Whittlesea,-37.63374,145.08522,Private room,61,3,0,,,1,362,98
19457641,"Penthouse in Fitzroy, Corp weekday disc Avail",1801270,Jon,,Yarra,-37.79663,144.97728,Entire home/apt,695,3,38,27/03/19,1.79,1,340,92
19458446,Malvern East $35 private room for RENT (2weeks),87682485,Noor,,Stonnington,-37.86721,145.06064,Private room,35,21,0,,,1,0,96
19458734,Best location in town with spectacular views,136488018,Hasan,,Melbourne,-37.82521,144.96069,Entire home/apt,151,3,76,14/02/19,3.58,1,235,92
19460205,Boutique Apt in the Best spot of Melbourne,30900122,S&S,,Melbourne,-37.81207,144.96849,Entire home/apt,128,1,103,16/03/19,4.75,37,343,100
19460393,Melbourne Chadstone comfy private room for ONE,135826423,Iris,,Monash,-37.88723,145.10659,Private room,25,1,37,13/03/19,1.72,1,9,92
19460758,City Home Living Female only  (Free Tram Zone),35069663,Looyee,,Melbourne,-37.81139,144.95717,Private room,70,1,1,05/08/17,0.05,5,0,92
19460851,"Centrally located, stylish studio apartment.",25413318,Diane,,Port Phillip,-37.85782,144.97739,Entire home/apt,99,2,51,01/04/19,2.42,1,330,98
19460861,Private Room in Carlton sweet Home,73867149,Queila,,Melbourne,-37.80094,144.96501,Private room,30,5,1,20/03/19,1,2,18,92
19461620,Beautiful / Cosy North Fitzroy Home,15783446,Gil,,Yarra,-37.78128,144.98784,Private room,38,180,1,15/08/17,0.05,1,89,94
19463488,"""Location Location the Beach & Station""",123971924,Elaine & Ian,,Kingston,-37.9995,145.07548,Entire home/apt,131,2,20,04/03/19,0.98,1,125,97
19465140,Modern Apartment in Southbank,45176818,Justin,,Melbourne,-37.82664,144.9575,Entire home/apt,151,2,3,09/03/19,2.09,1,5,95
19466297,Modern Newly Renovated Room with Shared Bathroom-1,59301951,Ethan,,Maribyrnong,-37.80459,144.90266,Private room,46,4,14,13/01/19,0.74,11,338,100
19467781,Lovely room in Dandenong North,136563337,Yi,,Greater Dandenong,-37.94307,145.21196,Private room,39,2,0,,,1,0,97
19474849,Vinya 1st Room -Beautiful Home 15 mins Mel Airport,136554414,Paddy,,Hume,-37.56522,144.75391,Private room,65,1,25,16/03/19,1.61,2,86,87
19476028,Large room in sunny Collingwood terrace,52180386,Sarah,,Yarra,-37.7978,144.99187,Private room,51,1,1,16/07/17,0.05,1,0,99
19477380,Inner Melbourne Luxury Holiday House with Pool,22965385,Lucy & Yong,,Stonnington,-37.84363,145.03246,Entire home/apt,350,2,10,17/03/19,0.56,5,347,92
19477416,Stunning Executive Penthouse,46333372,Nate,,Melbourne,-37.82248,144.9626,Entire home/apt,599,3,13,07/04/19,0.64,16,149,92
19478260,Deluxe lake and golf  view island home 25 mins CBD,136690255,Guoshan,,Wyndham,-37.9003,144.77079,Private room,90,1,12,23/08/18,0.56,1,79,95
19478775,Parkside Mid Century Style,907554,Stu + Bettina,,Stonnington,-37.85055,145.01071,Entire home/apt,120,2,9,20/02/18,0.43,1,126,100
19479318,"TRAIN, MALL IN FRONT GORGEOUS HOUSE! J27",76410719,Thanh Tuan (Jackson),,Wyndham,-37.83744,144.69093,Entire home/apt,120,1,5,14/10/18,0.23,5,342,100
19480249,Home Stay 3BED + 1  Sofa Bed + 2BTH+ NETFLIX,109101270,Harsha,,Whittlesea,-37.6112,145.09124,Entire home/apt,120,2,21,29/12/18,1.01,1,155,93
19484223,Anchors Down,136746803,Ralph And Deb,,Hobsons Bay,-37.85613,144.89982,Entire home/apt,110,2,67,09/03/19,3.25,2,186,95
19488841,The Marina | Elegant Room | St Kilda Bayside,131252638,Sahara And Matthew,,Port Phillip,-37.86841,144.98167,Private room,84,2,18,11/07/18,0.83,8,42,95
19490584,"Big, beautiful apartment in heart of Prahran!",8222187,William,,Stonnington,-37.84883,144.99089,Entire home/apt,110,2,0,,,1,0,92
19490757,Upstairs Bedroom 10 minutes from Melbourne airport,59845433,Serge & Rosie,,Hume,-37.67656,144.874,Private room,65,1,304,08/04/19,14.18,9,319,92
19491397,My Blue Sky Studio in Melb CBD! Skybus+Free tram!,24508892,Joseph,,Melbourne,-37.81656,144.95226,Entire home/apt,108,1,63,10/03/19,2.92,14,145,97
19491589,Bundoora University's Private Double Bedroom,47374237,Kyle,,Banyule,-37.70521,145.06756,Private room,35,1,3,02/08/17,0.14,1,0,60
19492999,Spacious place for friends & families- w/ carpark,63434456,Kacie,,Port Phillip,-37.86615,144.97679,Entire home/apt,89,1,108,23/03/19,5.15,2,106,100
19495371,Fully furnished city view room with own bathroom,135182568,Mo,,Melbourne,-37.81501,144.94879,Private room,80,10,2,30/07/17,0.09,1,0,100
19505295,Urban Oasis in St Kilda,136973887,Gabe,,Port Phillip,-37.86154,145.00747,Entire home/apt,61,7,2,03/11/17,0.1,1,0,100
19506043,St Kilda central located one bedroom apartment,48440169,Eva,,Port Phillip,-37.86561,144.98191,Entire home/apt,106,1,87,18/03/19,4.08,3,348,92
19506493,Lovely leafy-view room to rent,6910653,Sara,,Stonnington,-37.87075,145.05166,Private room,25,1,2,16/01/19,0.15,1,260,96
19507283,Super Stylish Executive South Yarra 1 Bedroom Apt,7325738,Ben And Murray,,Stonnington,-37.83929,144.99541,Entire home/apt,110,1,56,28/03/19,4.12,1,130,100
19507397,★Quiet & Modern w Private Ensuite just off Lygon★,39178594,Craig,,Moreland,-37.77364,144.96922,Private room,65,2,56,03/04/19,2.61,1,65,97
19507448,Beautiful bedroom close to CBD + Racecourse!,28662016,Natasa And Ben,,Moonee Valley,-37.78406,144.92415,Private room,61,1,5,22/11/17,0.28,1,0,98
19507631,City Edge - cozy one-bedroom apartment in CBD#1,137003767,Nada,,Melbourne,-37.81011,144.96009,Entire home/apt,108,4,4,19/11/18,0.21,10,346,92
19507734,2B2BATH Amazing Waterfront Sea View Apartment,103653475,Ali Hill Accommodation,,Melbourne,-37.8178,144.94735,Entire home/apt,151,1,23,22/02/19,1.14,7,24,98
19508172,Glamorous Light filled Modern Art Deco Apartment,6739092,Jade,,Glen Eira,-37.8682,145.00044,Entire home/apt,129,3,2,21/12/18,0.14,1,0,92
19508380,City Edge - cozy one-bedroom apartment in CBD#2,137003767,Nada,,Melbourne,-37.80879,144.96187,Entire home/apt,108,4,5,13/03/19,0.24,10,336,95
19508980,Valley Views ... 360-Degree Views from a Flat near the Yarra Valley,137012585,Rosalie,,Nillumbik,-37.62229,145.25364,Entire home/apt,169,1,104,07/04/19,4.91,1,332,100
19511309,Lemonwood Villa 94 - Melbourne  Modern 5 Bdrms,15651267,Serviced Houses Australia,,Hume,-37.63021,144.87839,Entire home/apt,255,2,2,20/08/18,0.15,31,348,92
19512123,3 Bedroom Apartment in the heart of the CBD,70188632,Simi,,Melbourne,-37.81112,144.96462,Entire home/apt,91,1,2,08/07/17,0.09,1,0,100
19513511,Master bedroom in Melb CBD,87689569,Alice,,Melbourne,-37.80872,144.95937,Private room,100,1,0,,,1,0,97
19513885,Peaceful Prahran Apartment in a Premier Location,106828226,Oscar,,Stonnington,-37.85915,145.00478,Entire home/apt,110,3,33,29/01/19,1.56,1,243,97
19514839,Cosy two bedroom unit in Carlton,130080913,Helen,,Melbourne,-37.80563,144.96778,Entire home/apt,129,6,0,,,1,0,97
19518167,Comfortable house with private bathroom (Room2),131212034,James & Lisa,,Whitehorse,-37.83622,145.11844,Private room,51,2,28,18/03/19,1.3,3,166,96
19531064,Master room with King size bed in Brunswick,137171403,Mark,,Moreland,-37.76721,144.95062,Private room,25,10,1,15/07/17,0.05,1,0,92
19531619,Luxury room for Business & Travellers,33353273,Nina,,Melbourne,-37.81396,144.95779,Private room,62,14,56,29/03/19,2.9,8,229,99
19532074,"Bright, Spacious and Amazing Location!",107410392,Tarsha,,Yarra,-37.80542,144.97773,Entire home/apt,129,1,1,09/07/17,0.05,2,0,99
19532243,"Cosy Unit with Backyard, minute from the beach!",7968436,Sylvain,,Port Phillip,-37.88113,144.97953,Entire home/apt,110,2,7,02/01/19,0.45,2,0,100
19533222,East Retreat Refresh & Recharge,137198559,Julie,,Yarra Ranges,-37.74722,145.73211,Entire home/apt,200,1,54,09/03/19,2.85,1,284,100
19533267,Comfortable and spacious Clifton Hill apartment,30610385,Nicholas,,Yarra,-37.78827,145.00627,Entire home/apt,100,2,10,06/05/18,0.48,1,0,100
19533319,Awesome apartment in Hawthorn!!,97732988,Jess,,Boroondara,-37.82441,145.02525,Entire home/apt,61,1,10,16/02/18,0.48,1,0,92
19533524,Stylish new apartment with city views,88582449,Sarah,,Stonnington,-37.84796,144.99164,Entire home/apt,100,2,26,23/03/19,1.91,1,0,80
19535233,Cosy oasis in unbeatable location!,1419148,Ebony,,Yarra,-37.77919,144.96936,Entire home/apt,97,9,1,25/12/18,0.29,1,149,99
19535917,Single Bed @ Cozy Home,30461834,Homaira,,Boroondara,-37.86574,145.0895,Private room,70,1,3,28/12/18,0.35,3,311,20
19536345,One bedroom apartment,137226274,Gerlinde,,Whitehorse,-37.85017,145.0986,Entire home/apt,151,2,0,,,1,83,84
19539544,Brand Quite new one bedroom apartment Free Wifi,44323684,Dawei,,Moreland,-37.76238,144.96289,Entire home/apt,100,1,127,21/03/19,5.86,9,70,70
19539670,Brand new 2 bedroom apartment Free wifi,44323684,Dawei,,Moreland,-37.76153,144.96201,Entire home/apt,125,1,119,20/03/19,5.49,9,59,100
19539934,My lovely little apartment in Melbourne city,19051952,Simone,,Melbourne,-37.81039,144.96037,Entire home/apt,139,1,69,27/03/19,3.24,1,19,90
19540039,Modern cosy South Melbourne apartment,135772570,Sally,,Port Phillip,-37.83201,144.96839,Entire home/apt,94,7,12,30/12/17,0.56,1,0,100
19540081,Little inn at heart of Melbourne CBD,16515931,Januar,,Melbourne,-37.81214,144.96024,Private room,55,1,51,01/04/19,2.4,4,35,92
19544628,Casa de Charnwood,9691902,Michael,,Port Phillip,-37.85802,144.98451,Private room,52,7,0,,,1,0,80
19554209,A Place to Call Your Own,20917316,Gavin,,Boroondara,-37.8006,145.05275,Entire home/apt,66,3,5,14/02/18,0.25,1,0,92
19554230,"Beautiful,Convenient&quite room in Bentleigh",41428953,Tony,,Glen Eira,-37.92467,145.02935,Private room,51,1,0,,,1,0,92
19555666,"Luxurious, perfect location & car park",137404631,Winter,,Melbourne,-37.84783,144.98053,Entire home/apt,110,3,62,17/03/19,2.89,1,71,80
19557084,Luxury apartment 10  minutes tram to CBD -,89952723,Chen,,Melbourne,-37.80675,144.94791,Private room,55,14,6,29/12/18,0.28,2,0,100
19557240,Best location in Melbourne!,115297757,Georgia,,Port Phillip,-37.87506,144.98789,Private room,96,1,13,14/11/17,0.61,1,0,100
19557439,Melbourne Lakeside Resort 5BR&4.5BATH,22965385,Lucy & Yong,,Wyndham,-37.89906,144.7696,Entire home/apt,280,2,9,03/03/19,0.42,5,252,99
19557638,Mel Central Cozy FullyFurnished 1BRApt FREEGymWiFi,137421442,Annabelle,,Melbourne,-37.80539,144.96448,Entire home/apt,121,1,67,16/02/19,3.17,6,109,98
19558831,Light Up Your Life: Creative freedom - StKilda,16729360,Joe,,Port Phillip,-37.87179,144.98075,Private room,49,1,10,08/10/18,0.54,1,67,98
19562739,"41st Floor views, Modern city living, Free parking",85404509,Kos,,Melbourne,-37.80963,144.96059,Entire home/apt,155,1,106,22/03/19,4.98,1,149,92
19562762,Modern room with Ensuit and garden view,36332759,Jia,,Monash,-37.88937,145.10409,Private room,108,2,0,,,1,0,93
19563604,Private studio apartment,18036278,Tilly,,Moreland,-37.75918,144.97514,Entire home/apt,63,1,4,10/11/18,0.2,1,0,95
19571357,"Boutique, cosy townhouse with fireplace and garden",14101298,Nikolina,,Darebin,-37.76445,145.00322,Entire home/apt,90,7,0,,,1,0,100
19573376,Relaxing and Modern Apartment: Toorak,137558184,Fred,,Stonnington,-37.844,145.01757,Entire home/apt,139,2,0,,,1,0,88
19573830,Colourful Penthouse Apartment with Incredible Skyline Views,130983621,Charlotte,,Melbourne,-37.81053,144.96146,Entire home/apt,599,2,34,31/03/19,1.67,8,161,100
19573934,Boutique Apartment near City & Beach,60437178,Naomi,,Glen Eira,-37.88118,145.013,Entire home/apt,99,1,78,30/03/19,3.65,1,338,92
19574709,CBD edge in leafy neighbourhood,15063269,Rachel,,Melbourne,-37.79232,144.94344,Entire home/apt,70,10,9,05/04/18,0.44,1,44,90
19574790,Amazing Apartament in St kilda,59303744,Ivo,,Port Phillip,-37.87263,144.98233,Private room,45,15,0,,,1,0,92
19575337,Big and bright inner-city Lygon Street apartment,4009295,Katerina And Sam,,Yarra,-37.78181,144.97117,Entire home/apt,99,2,2,14/09/17,0.1,1,0,97
19575444,Modern house with all your Need,136136672,Aarti,,Wyndham,-37.8456,144.74345,Private room,103,1,1,12/07/17,0.05,1,363,92
19578430,Cosy Abode in Thornbury - Private Room Available,84032978,Greg,,Darebin,-37.75571,145.00169,Private room,46,5,4,17/10/18,0.25,2,0,94
19578782,Designer Apartment with Parking on Chapel Street,2285935,Roberta,,Stonnington,-37.85435,144.99337,Entire home/apt,151,3,12,18/03/19,0.6,1,96,97
19580225,Apricot Room with Garden Verandah.,63174169,Sarah,,Yarra,-37.78328,145.02237,Private room,51,2,48,04/04/19,2.29,3,290,100
19580730,Home Away from Home,122092791,Shanda,,Wyndham,-37.84826,144.71015,Private room,61,1,0,,,1,365,99
19592830,Stunning CBD 2 BR in Eporo Tower + Free Parking,8724303,Amelia,,Melbourne,-37.81038,144.96,Entire home/apt,129,1,80,28/03/19,3.93,2,136,100
19593370,SOUTH YARRA SLEEPS 8 - FREE PARKING - STUNNING,699964,Shaun,,Melbourne,-37.84494,144.98514,Entire home/apt,169,2,57,01/03/19,2.8,1,76,96
19594576,*CBD Art-Inspired Home - Superb Location!,27357959,Canvas-Suites,,Melbourne,-37.80646,144.96114,Entire home/apt,120,1,51,04/04/19,2.64,23,104,99
19595011,Cozy Room at Boxhill,137760509,Yu,,Whitehorse,-37.82535,145.1273,Private room,51,1,20,22/01/18,0.94,1,0,85
19595821,*Brand new* with a great view 2 Bedroom Apartment,137771001,The Rest,,Whitehorse,-37.81697,145.12291,Entire home/apt,184,2,51,31/03/19,2.47,7,200,98
19596174,Amazingly nice rooms in central location,94455678,QianYu,,Manningham,-37.78896,145.10583,Entire home/apt,398,2,35,14/02/19,1.67,1,161,97
19596797,private Room in Melbourne City CBD墨尔本市中心单间出租,98520571,Amelia,,Melbourne,-37.80883,144.96629,Private room,70,1,11,01/04/18,0.51,1,0,85
19600618,Beautiful Aspect in the heart of MEL CBD 1BR WIFI,49288091,Kevin,,Melbourne,-37.80922,144.96041,Entire home/apt,138,1,25,09/03/19,1.35,8,170,98
19610101,Cozy 4 bedroom home 5min to Melbourne airport,94148650,Daniel,,Hume,-37.6998,144.87832,Private room,69,1,5,24/03/18,0.32,1,0,92
19610440,Stunning Fitzroy Apartment,9543323,Sophie,,Yarra,-37.79635,144.97717,Entire home/apt,151,2,2,15/08/17,0.1,1,95,92
19611105,Modern Apartment in the heart of Camberwell,137908698,Chee,,Boroondara,-37.82993,145.05812,Entire home/apt,120,2,39,25/03/19,1.84,1,318,96
19611196,"Lovely home, great location, close to tram & cafes",4944421,James,,Moreland,-37.75314,144.97264,Entire home/apt,120,1,5,02/01/18,0.25,1,0,92
19612551,Master room in Carlton ( MEL),66528782,Alessandra,,Yarra,-37.79422,144.97555,Private room,53,4,1,03/07/17,0.05,1,0,60
19613462,GRAND DESIGNS BLUE BRICK HOUSE,7637913,Greg,,Port Phillip,-37.83644,144.96013,Entire home/apt,250,2,12,06/01/18,0.62,1,0,93
19613913,"New Cozy Single Private Room,Docklands,Free Tram",10903885,Mahesh,,Melbourne,-37.81371,144.94247,Private room,55,1,19,09/01/18,0.91,2,0,92
19614270,"Beautiful family home in Bayside, Melbourne",137442712,Richard,,Bayside,-37.94808,145.03092,Entire home/apt,274,3,3,01/10/18,0.19,1,9,100
19614628,Glen Waverley花园别墅小清新独立房间,110948403,燕清,,Monash,-37.89651,145.16492,Private room,52,2,0,,,1,0,100
19614652,Lady Travellers Only,137945708,Janis,,Melbourne,-37.82076,144.94345,Private room,61,2,39,18/03/19,2.18,1,149,98
19624857,Bushy Belgrave Bungalow,138049230,Leonie,,Yarra Ranges,-37.91606,145.36592,Entire home/apt,80,1,105,30/03/19,4.99,1,343,96
19625526,Flagstaff Garden Large 2 Bedroom Modern Apartment,122587838,Ranna,,Melbourne,-37.81273,144.95841,Entire home/apt,145,1,59,17/03/19,2.76,7,157,100
19625647,Feel yourself like home in our Melbourne House!,3229603,Sergey,,Hobsons Bay,-37.88071,144.75927,Entire home/apt,96,4,0,,,1,0,100
19625770,Balcony Room - Excellent location!!!,120503981,Fernanda,,Melbourne,-37.80185,144.96453,Private room,51,3,6,24/12/18,0.31,2,0,100
19626188,"Full featured, Modern and Spacious Apartment",41664747,Michael,,Glen Eira,-37.89265,145.07583,Entire home/apt,300,3,1,02/04/18,0.08,1,0,99
19626595,Lygon Lodge Studio Apartments & Hotel,138073390,Penny,,Melbourne,-37.80078,144.96771,Private room,145,1,9,17/03/19,0.94,2,89,97
19626741,not available now,132009235,Sunny,,Melbourne,-37.81902,144.95731,Private room,63,1,15,08/11/17,0.71,2,0,98
19628437,Stunning room in art deco apt in desirable area,362833,Ronnie,,Stonnington,-37.83287,144.9899,Private room,90,3,2,17/09/17,0.1,1,0,100
19629965,Beautiful house in Melbourne.,107948062,Jazeel,,Wyndham,-37.85858,144.73495,Private room,39,2,0,,,1,0,93
19630306,The Warburton Bus,53345229,Melissa And Rob,,Yarra Ranges,-37.74859,145.71232,Entire home/apt,96,2,82,06/04/19,4.12,1,78,100
19630930,"1 Bedroom Apartment wifi, parking",138120787,Girish,,Darebin,-37.75287,145.01084,Entire home/apt,100,3,0,,,1,0,88
19630943,Centrally in CBD with Splendid Views,138120329,Sharon,,Melbourne,-37.81915,144.95577,Entire home/apt,115,1,162,25/03/19,7.61,1,131,99
19631066,CBD One private room with lock available now!,132009235,Sunny,,Melbourne,-37.82015,144.95551,Private room,120,4,4,05/02/18,0.19,2,0,100
19632436,Comfortable house with private bathroom (Room 3),131212034,James & Lisa,,Whitehorse,-37.83626,145.11942,Private room,51,2,21,30/03/19,0.98,3,145,100
19633279,"Camellia Cozy home
15mins from CBD
King Single bed",39185276,Gloria,,Moonee Valley,-37.77797,144.9324,Private room,30,5,11,13/02/19,0.53,1,37,96
19643187,客房-双人大床､卫浴衣橱 Guest bedroom with toilet & bathroom,105772883,Yook,,Wyndham,-37.88647,144.74553,Private room,59,1,21,15/03/19,1.04,1,115,60
19643421,"Melbourne墨尔本Glen Waverley安静街道,简约舒适",90884982,Jun,,Monash,-37.89721,145.16514,Private room,51,2,10,12/05/18,0.47,1,0,95
19643882,Ellia Apartments - Doncaster ( LG5 - N ),48988833,Jason,,Manningham,-37.78837,145.12302,Entire home/apt,0,2,2,25/03/18,0.14,38,60,91
19643898,Modern double story home close to CBD,45928773,Thomas,,Maribyrnong,-37.79498,144.89357,Entire home/apt,156,2,22,08/02/19,1.19,1,46,94
19643941,"Beautiful huge sunny Bargain Apartment, Balwyn Nth",6690888,Yask,,Boroondara,-37.79888,145.06344,Entire home/apt,82,5,1,05/02/18,0.07,2,0,100
19643944,Ellia Apartments - Doncaster ( LG6 - N ),48988833,Jason,,Manningham,-37.7906,145.12415,Entire home/apt,0,2,0,,,38,60,82
19643973,Ellia Apartments - Doncaster ( LG7-N ),48988833,Jason,,Manningham,-37.78897,145.12379,Entire home/apt,0,2,2,21/01/18,0.11,38,60,92
19643997,Ellia Apartments - Doncaster ( G8-N ),48988833,Jason,,Manningham,-37.79041,145.12293,Entire home/apt,0,2,7,23/07/18,0.38,38,60,96
19644062,Ellia apartments - Doncaster ( G9-N ),48988833,Jason,,Manningham,-37.78855,145.12264,Entire home/apt,0,2,3,21/01/19,0.16,38,60,93
19644120,Perfect location right in the heart of South Yarra,138268299,James,,Stonnington,-37.8376,144.99117,Entire home/apt,100,1,142,07/04/19,7.14,1,158,100
19644142,Ellia Apartments - Doncaster ( G10-N ),48988833,Jason,,Manningham,-37.79069,145.12298,Entire home/apt,0,2,0,,,38,60,97
19644167,Ellia Apartments - Doncaster ( 101-S ),48988833,Jason,,Manningham,-37.78885,145.12289,Entire home/apt,0,2,7,23/11/18,0.38,38,0,100
19644191,Ellia Apartments - Doncaster ( 106-N ),48988833,Jason,,Manningham,-37.79022,145.123,Entire home/apt,0,2,1,07/10/17,0.05,38,60,94
19644217,Ellia Apartments - Doncaster ( 108-N ),48988833,Jason,,Manningham,-37.78922,145.12303,Entire home/apt,0,2,0,,,38,60,98
19644239,Ellia Apartments - Doncaster ( 111-S ),48988833,Jason,,Manningham,-37.79025,145.12235,Entire home/apt,145,2,1,01/10/17,0.05,38,60,92
19646314,Artistic studio apartment close to the city.,46049429,Skye,,Boroondara,-37.81893,145.02343,Entire home/apt,70,5,12,13/04/18,0.58,1,0,95
19647673,Beautiful Apartment in Central Carlton,65981955,Jasmin,,Melbourne,-37.80501,144.96695,Entire home/apt,108,7,0,,,1,0,91
